square_feet,bedrooms,bathrooms,age,location_score,garage,pool,school_rating,crime_rate,distance_to_city,lot_size,year_built,energy_efficiency,neighborhood,price
2955,3,3.0,5,8.128576691488275,0,0,2,73.70187114180281,48.040694700708855,7516,2003,A,Suburbs,424408.9931806652
1679,2,2.0,16,5.437961341315321,2,0,4,26.796227145128803,39.08787570116607,7466,2007,A,Suburbs,306503.05408874725
1867,4,3.0,3,7.254019619289604,1,0,3,45.993046802383915,15.73402428047028,7450,1957,B,Downtown,391532.26899626036
1548,2,1.5,0,5.520842268383211,0,0,4,41.03955964083745,40.13989743606304,9209,1956,C,Downtown,259846.61407834085
3349,2,2.5,19,9.804002048273494,2,1,5,25.32615098876829,46.656454506423486,8697,2023,B,Urban,489012.7665056751
2121,5,3.0,1,9.425737655797255,1,0,3,25.571279200452746,33.96203688674697,9244,1965,C,Downtown,421506.67520050006
1574,4,4.0,0,3.5303071771557915,2,1,3,94.90498698527384,26.078441954808575,8684,1952,D,Urban,375633.2057585777
2431,2,1.5,4,4.472963395691446,0,0,4,30.54716551247535,7.657540999974363,4260,1951,C,Rural,375643.46452225803
2384,4,1.0,4,4.882113980517867,2,0,5,18.309220020266515,4.903641946325621,8021,1979,C,Urban,391456.3954856749
1906,5,2.0,0,1.937838996492264,0,0,4,25.049227945399576,11.727265166345823,6660,1978,D,Suburbs,348879.3298768963
2420,1,1.5,16,4.636674521915015,2,0,2,69.52015782011264,33.50289311289835,11163,2006,D,Rural,319861.1658065157
1587,4,1.5,5,7.973630390679648,1,0,5,30.887795839871245,8.58236788743739,5706,2013,C,Rural,330306.7252567377
1753,3,2.0,6,8.622066533042048,0,0,4,17.160573698858496,27.125150718854794,4175,2009,A,Urban,354609.7174012386
994,4,2.0,3,8.97519475394435,2,0,4,41.44849693759417,22.39337228110092,9580,1993,B,Rural,300154.60597604903
1338,3,3.5,7,1.1310310015432734,1,0,4,11.754670314557892,31.798720198906445,8491,1958,C,Suburbs,291076.16669293423
2903,4,1.5,14,8.099254348735226,1,0,3,39.86658484288937,3.5519017456374673,8276,1984,D,Rural,443379.68984241725
2820,1,4.0,23,5.5236491603671105,1,0,5,86.22207102434146,49.03006495344161,8809,1973,B,Suburbs,406886.6692666855
2032,4,3.0,35,2.855432303457752,1,1,4,37.291215585324125,34.806177462345616,7816,2009,C,Downtown,346877.57925355464
2831,1,3.5,5,5.488705202602924,1,1,5,51.41379748094833,36.36524588756051,7078,2015,C,Rural,447701.73750301695
1919,3,3.5,46,8.59834420013613,2,0,2,78.91408598226744,1.79529334996655,8333,1951,D,Downtown,369389.5374575475
1878,2,3.0,3,4.908244309845634,1,1,4,51.59749368693516,4.893722076138028,5877,1968,B,Downtown,376850.4485367987
2028,4,3.0,0,9.914149725391216,0,0,4,4.738885950937899,34.70359190913645,10964,1960,A,Urban,416848.9405461804
1937,3,2.0,14,6.550148662016545,0,0,5,21.487003342045362,6.372492999623349,6695,1965,D,Downtown,332681.30518832046
1892,3,2.5,1,5.4078730223116755,1,0,1,89.42636643546105,44.87261474617933,5569,1981,A,Downtown,287276.8112375027
2571,3,3.5,0,3.654003950806158,2,0,5,80.21851832197197,31.45148333993368,8775,2007,B,Urban,442505.53891389887
2075,4,2.0,25,1.0994595637512798,1,0,4,76.06684776161184,4.4826650360311415,6346,2002,C,Suburbs,338094.2088809998
2356,3,1.0,15,6.49493521020374,1,0,4,54.74697066132338,31.067682538539618,10389,2000,A,Rural,382534.32396842464
2515,4,3.0,1,6.1974599172073095,1,1,5,35.32609952019724,40.33405698369471,4010,2007,D,Downtown,461408.7195331595
2194,1,2.5,15,5.65132919709273,1,1,4,69.43841632087228,40.24451610313922,4700,2020,C,Downtown,343238.24116976553
1514,2,3.0,18,5.839340085807968,0,1,4,66.33500543975147,20.656289574211872,7255,1967,B,Downtown,297520.4948797003
1323,3,1.0,23,8.591701340295678,1,0,4,64.27615211870923,23.543713592248412,8260,1957,B,Downtown,274102.2539203575
2074,5,2.5,7,3.851829321762077,1,0,1,50.36745746555835,37.07044709063958,6521,1993,A,Rural,353478.4813747879
1914,1,1.5,12,5.952285496001864,1,0,2,25.938958694108884,43.833115343931674,7467,1981,D,Downtown,236258.28652875035
2043,1,3.5,14,7.119528632726917,1,0,3,43.54314648170149,39.88530523651308,11458,1953,B,Rural,346571.3335572511
1991,2,1.5,11,2.8883703423570486,1,0,4,51.21176679814001,30.20927854072558,6597,1999,A,Suburbs,292142.4968962417
3291,4,3.0,10,9.323374735423215,1,0,1,21.600618627224534,36.52061039456636,4779,1955,C,Urban,522845.9883858803
1334,3,1.0,7,7.6341027229651965,1,0,5,23.005573088177776,32.9651088065938,7533,1980,D,Urban,285645.54395063233
1005,4,1.0,6,1.4796586014046613,1,0,2,79.18434608271532,29.2805460000981,5735,1993,C,Downtown,204513.65674043505
2166,1,1.5,55,8.785960281441362,1,0,4,31.977334245559618,46.06488234842656,9149,2007,D,Urban,305548.0923542226
1811,2,2.0,4,9.36883130824109,0,0,2,97.36762563232892,32.74707113251495,8993,2022,C,Urban,279093.038469555
2158,3,2.5,0,8.143030434013795,2,0,2,43.63973928258452,19.718162993869882,7733,1983,A,Suburbs,378193.97769184655
2291,4,1.5,14,4.836021415243019,1,0,3,60.875037354846725,48.743270952246185,8755,2014,D,Downtown,365519.37235711043
2642,4,2.0,2,9.949392097460068,2,1,5,50.39412754550923,47.53528380416069,5861,1968,B,Urban,467872.5608221735
1246,2,1.5,7,2.1199230946981995,2,0,2,49.312322490947935,39.24647594723336,9888,1951,C,Rural,252854.09832816586
1721,5,3.5,1,5.829452572182178,1,0,1,89.00060520840589,2.604782443187639,6865,2004,C,Rural,359075.0048154708
2214,3,1.0,9,2.5335172366528553,2,1,5,9.301952276213543,36.70076358856698,11357,2018,A,Rural,383777.5870553572
2385,4,2.0,28,4.954139225615982,1,0,3,34.57349221688904,2.4662119245078733,7353,1985,B,Urban,413039.2641094594
3096,3,2.5,12,9.34681875963022,1,1,4,28.60113145358024,4.607014660394977,7099,2010,B,Rural,516291.6065444528
2477,2,3.5,2,8.148350155614999,0,0,5,32.60044029824583,18.273230654804156,7606,1961,C,Rural,401961.7895078192
1971,4,3.5,35,8.038737473773061,1,1,5,91.25884609792105,16.493527971952545,9171,2009,B,Suburbs,421119.6700619779
1554,4,3.5,3,4.1846842088363925,1,0,5,6.9889380071034175,28.62568149559165,10892,1979,D,Downtown,379201.8333642588
1717,3,1.0,5,9.408431596991866,2,0,4,28.338672583394665,12.94978601455039,8715,2022,D,Rural,323695.5511079786
1703,3,3.0,6,4.3143483758859364,1,1,4,73.76804272721074,10.760310068080976,12273,1998,C,Downtown,348397.47789923626
2327,2,3.0,46,1.3597609214794386,1,0,5,23.875128362074815,33.66265216846543,6356,1996,C,Rural,299800.4988979332
2128,4,3.5,0,6.7402113621486786,2,0,5,83.3113409798919,22.725425994933158,7591,2007,C,Suburbs,352135.968970938
1338,3,2.0,11,4.26382854873304,1,0,4,32.991790696810384,3.595326264606312,5783,1956,D,Suburbs,321559.9269955156
1782,4,3.5,4,2.383523994119645,0,0,1,11.319292739915475,22.677254590672348,6992,1971,D,Downtown,298821.69293957227
2438,2,2.0,0,9.411922558486824,2,0,5,51.92149837962003,38.17677503977582,6679,1975,D,Suburbs,388187.7931237425
2175,1,2.5,27,6.735155806308191,1,1,2,51.133481381318624,4.266048537828951,5066,1984,A,Downtown,340349.3810770331
2284,2,2.0,8,9.464767205592077,1,0,3,3.9131293332568706,45.87456445609753,9870,1967,D,Rural,374542.4915388686
2191,2,2.0,14,6.246808140646737,1,0,2,71.79113808190809,24.34675997101965,9183,2013,C,Urban,337334.6353936461
2813,3,2.5,2,1.57477293663195,0,0,2,14.174351978027111,26.089868625059914,7200,1975,C,Downtown,404949.21041675296
2118,2,2.0,14,1.2694646233933848,0,0,5,21.343219184812302,15.672650773187545,8642,2000,A,Urban,349889.692270623
1806,4,3.0,17,9.105052915020604,1,1,2,56.248142620683986,32.70288060218407,7173,1995,A,Rural,360291.22543029056
1542,2,2.5,5,1.3485514319083722,1,0,2,89.07806650963705,2.0510946835364985,7551,1958,B,Downtown,290854.2522057181
2124,4,2.5,8,6.536582174645015,2,0,2,2.0626121400147746,37.18875232502511,9011,1999,C,Suburbs,381491.8339462285
779,3,1.5,35,3.6817822669812847,1,0,3,82.27465944987037,5.85891264120008,7966,1965,C,Rural,149039.12899817675
1907,5,4.0,18,7.188923251926705,0,0,4,75.4145809393142,22.78678016451043,8033,2001,C,Suburbs,382566.77630219096
1897,5,2.5,5,3.5625018584543144,1,0,4,16.16921493459741,8.208950228859262,4176,2013,D,Urban,393250.58788669214
1317,4,1.5,10,1.3349995340454095,1,0,4,37.30456060056583,9.30542962921649,9641,2010,C,Rural,305361.3480558941
1535,4,3.0,15,7.577546255190232,1,0,4,90.59718525624703,23.75888341448174,10606,1950,B,Rural,348271.27562965336
2404,3,1.5,0,3.7981236723719043,0,1,1,14.638589302162996,4.201193630832773,10052,2001,B,Suburbs,366184.06010665593
2115,4,1.0,8,5.957190345338944,1,0,4,11.136075897085963,8.34429292824288,6933,1990,B,Suburbs,360415.1483766365
2050,5,2.5,41,7.964792379416797,1,0,4,73.52130163675722,27.638078861514973,9953,1992,D,Downtown,363375.1531895686
2153,1,2.5,29,7.32540971647005,2,0,1,47.091522737679625,35.10740137476302,8864,2017,B,Urban,304436.3183922308
2046,3,1.5,17,4.137139946841827,2,0,3,28.412141365404686,18.61159964269814,6269,1959,D,Rural,352824.98308001127
2621,2,2.0,1,7.730439933036676,1,0,1,17.186512395893907,43.42691936944965,7395,1978,B,Downtown,380482.0850942405
2061,3,3.5,51,9.331129063225772,1,0,2,72.22224252151891,8.884228207282852,7800,1951,B,Downtown,304328.7301739925
1270,3,2.0,9,6.4897713326444,1,0,4,43.95035443545265,28.468752040558,3337,2021,A,Urban,293217.328715647
2815,3,1.5,2,7.331554545800891,1,1,1,23.940425307177215,5.375904632114576,8389,2008,A,Urban,438333.01972980145
2185,3,4.0,11,8.793173257123389,1,0,1,94.33844832972369,9.205933842982741,5753,2023,A,Suburbs,402889.81231859175
1705,5,2.0,19,8.592765546513505,0,0,1,56.10655433855081,45.52989090747927,5888,1982,C,Suburbs,303575.41011528386
1373,3,2.5,1,4.164411947372043,0,0,2,35.322797222811595,49.64687039384184,8312,1998,C,Urban,251331.0322331082
2197,4,1.5,24,9.925305370987537,0,0,1,71.96579536673325,49.8758444204514,7310,1953,C,Urban,338105.4398877713
1941,3,2.5,25,1.257094000423456,1,0,4,49.64269858537281,40.22149125830161,6000,2001,D,Rural,314942.75780377566
2787,3,2.0,0,9.880368145918867,1,0,2,0.9418711702887883,10.78105645844573,8304,2004,B,Rural,498701.23804680404
1827,3,4.0,23,3.2139742004794742,0,0,5,84.06304257573501,15.017938339898043,6283,2018,B,Downtown,315986.39356917684
1581,2,2.0,29,4.96393345409723,1,1,5,6.634709937815309,5.362378978862962,6277,1997,D,Suburbs,304129.8592085473
2447,3,2.5,0,8.953198640422428,1,0,4,98.93535033594749,3.648433477361941,10353,1994,A,Suburbs,410163.49013358133
2462,3,3.5,3,3.1989595467467655,0,1,1,34.97359389579565,36.89748815740744,8320,1977,B,Urban,379215.2375894189
2084,3,4.0,4,3.0230347158105317,1,0,5,52.483898287166184,27.479871517539397,8661,2010,D,Rural,378607.0345451675
2338,4,1.5,4,6.787978859692742,1,0,3,99.95426263142039,33.3693313882058,11135,1995,C,Urban,405857.49504234095
1981,3,3.0,14,7.349054730357491,1,0,2,26.920412843851715,29.424162570891646,7534,1995,D,Rural,335467.8225453536
2116,3,2.0,4,1.0672361578092453,2,1,5,46.26696705311636,1.5793528063798636,6731,2017,D,Downtown,411102.2287700441
2582,4,2.5,31,5.053998123782081,0,0,3,75.48940977306444,16.668813651908092,6763,1989,D,Suburbs,376464.03645361366
2312,2,2.0,52,5.401980800925581,1,1,4,46.69852385051604,34.869255703203436,11701,1967,C,Urban,362011.4276604649
1915,2,2.0,3,3.446516797497587,0,0,4,33.38219991424134,43.19845567588962,7809,1965,B,Rural,245743.68477512867
2676,1,1.5,7,5.914987431660143,1,1,2,12.06301693394536,8.564987104905828,6138,2002,C,Suburbs,376581.21953236015
817,1,2.5,8,2.3911984510494086,0,0,2,51.305460403663325,6.779978598702342,8266,1967,B,Suburbs,182386.65267228166
3026,2,2.5,8,3.9124522167165896,1,1,5,55.17452329252621,47.98537626568112,6755,1985,A,Urban,454354.2669570696
1147,1,1.5,4,7.419153101990936,1,0,4,23.282299889218073,48.395094854360245,7179,2006,B,Suburbs,215286.6419497519
1686,2,2.5,1,8.864078840823737,2,0,2,33.3894518653472,37.75210885140503,11258,1983,B,Suburbs,328593.1584668756
1979,4,4.0,0,6.304410655418849,1,1,4,29.86215374421255,3.899734892968008,8252,2012,A,Urban,454145.9524437018
1926,1,3.0,1,1.6736008540707816,2,0,2,42.73694130916367,31.881990105779817,5441,1997,B,Rural,286641.63364326325
2503,3,2.0,23,7.108712827885375,1,1,5,79.82382933716497,7.291656557933554,7119,2002,D,Suburbs,416504.0265610661
1471,5,3.5,3,9.078380388007275,1,1,3,33.25763600092048,42.424825895850645,4297,1974,A,Rural,400168.2019952619
2130,4,2.5,0,5.538826386970138,1,0,5,27.245149678480416,15.855274352031506,6482,2023,D,Urban,425258.01026763534
1710,3,1.5,9,5.443227694927588,2,0,5,83.9851440853836,24.279397420954332,10005,2012,B,Urban,343753.8009003929
2147,5,2.5,0,9.922722215070596,1,0,5,81.10857051470306,10.155498166046847,6553,1958,C,Urban,485866.16660368483
1967,3,1.5,0,6.726680087914387,2,0,2,79.32960992826429,36.5300867175062,13284,1972,A,Suburbs,347581.52919162204
2046,1,3.0,9,8.254260114995501,0,0,5,74.27659041253497,25.6077296178489,2774,2019,D,Urban,362282.3605337654
1725,5,4.0,8,6.818441367485907,2,0,3,88.8716422534948,35.586080150987705,7113,1986,C,Suburbs,413488.3487696254
1744,4,2.0,0,2.9882411790751973,1,0,3,71.32259622952914,16.66612015968581,8225,1971,A,Downtown,360240.3451851726
2143,3,2.0,6,3.5567036559663925,1,1,1,16.93996224975721,19.464642149958273,8121,2021,B,Suburbs,372015.1368451323
2471,4,2.0,5,6.991351828740475,2,0,4,3.2976626715504054,44.92875803986663,9126,1957,C,Downtown,454226.28029106697
1700,4,2.0,7,5.104640170647201,2,1,4,18.186392149547547,13.458525871022523,7450,1958,B,Urban,414172.8470268759
1565,2,3.0,13,4.639130111945272,2,0,5,36.46382364002477,45.24806173554892,10506,1975,B,Urban,281463.37030760595
2306,2,2.5,3,1.2020675804325385,1,0,5,5.2936170667156945,4.712352733833322,5540,1996,B,Downtown,368254.14361799316
1983,3,1.0,5,8.959321606588265,2,0,3,75.70001493791152,8.785658056492991,7524,1998,C,Rural,358359.2111796646
2415,5,3.0,15,8.960480108531083,1,0,3,64.13100695236321,33.49441961417307,5771,1979,B,Urban,456553.6593115621
1547,1,1.5,25,5.148740122522448,2,0,4,71.79981257018297,49.71472827785566,7009,1993,C,Suburbs,239372.12635635762
1110,4,4.0,22,7.306652877631136,1,0,4,9.578909955279135,46.75682492656797,7485,1984,D,Suburbs,315889.5222635861
1733,1,2.0,6,2.600374183617801,1,0,3,32.87700124143061,25.912228541364083,9237,2011,A,Urban,273588.42942216684
1616,3,2.5,7,5.534299221254147,1,0,5,45.94105274718429,26.863322270682747,5973,1987,C,Downtown,324810.54063828185
1960,4,1.0,7,4.949790777098697,1,0,1,60.25925976923697,29.098082041308988,7443,1957,B,Downtown,283362.94476427033
1681,4,2.0,20,6.90952213730456,1,0,5,80.27711929717721,39.82113358129664,8041,2005,B,Downtown,314348.54475031025
2370,1,3.0,18,5.226813110297837,1,0,2,97.69374887480188,27.98991089064944,8288,2019,C,Rural,336989.77692704246
1855,3,2.0,3,5.485908544020661,1,0,4,8.220367576750665,6.770678116806702,5777,1987,B,Rural,349127.38824569894
2075,3,3.5,1,3.661412113120213,1,0,5,64.16441816282618,42.07540709395561,8467,1967,A,Rural,340777.265096621
2078,1,2.5,4,1.4358085147412223,1,0,3,13.485573281524943,44.38096171940067,10334,1950,C,Suburbs,288439.4337906029
2097,2,3.5,3,9.253231831156516,2,1,5,29.98702072935743,45.98165999397818,10310,1957,C,Urban,462506.09545382357
1987,4,4.0,30,1.1100846115668173,1,1,4,77.20476094676295,21.61026053771143,7443,1961,D,Downtown,340572.5425323434
2255,3,2.0,3,3.531919857051943,1,0,4,99.40985652957109,11.842348230866888,9039,2014,A,Downtown,319301.47071547544
1602,2,2.5,1,5.028497039748712,1,1,4,52.64800617047356,6.8507687742211845,7675,2009,C,Rural,353013.9877502653
2699,3,3.0,22,3.871831188631623,2,0,3,35.31180343831585,26.706804393890994,10130,1966,B,Suburbs,413673.91957328154
1881,5,1.5,0,5.967260830569434,0,0,5,21.40958586174566,14.594897323226247,9356,2019,B,Rural,399131.1182107012
1344,1,3.5,3,5.154517136534646,2,1,2,78.25327162653141,21.937075604099597,5680,1971,C,Suburbs,293195.3329557609
2094,4,2.5,5,3.299286122772214,1,1,4,90.37195875789507,5.851058892181889,7693,1996,B,Downtown,373837.27713368455
1574,1,3.0,9,1.7921811781489594,0,0,5,84.85786251762491,10.762330960040783,6686,2021,A,Suburbs,271369.05948489334
2332,1,1.0,3,2.2378174352575253,2,1,1,50.969194644841785,22.482339646756937,7809,1970,D,Suburbs,281737.15978779
3104,2,3.0,6,5.376880623313127,1,0,4,58.91635875273145,9.75000459720843,5694,1954,B,Suburbs,459822.302201086
1606,3,2.0,2,8.613509805871654,0,1,2,83.662085770765,12.034884100731073,7762,1980,D,Downtown,341620.2358966503
2166,4,3.0,8,1.9057500272978216,1,0,2,92.88542119234332,1.9765268159869185,7691,1979,B,Downtown,367964.288987125
1122,2,2.5,5,7.094857466831597,2,0,2,93.90085164674879,4.579888118967636,7746,1994,A,Rural,224713.51912589514
2226,4,2.0,18,8.128820312610483,1,1,5,68.97785803437193,6.704892925787996,8507,1990,A,Rural,430052.4829775356
1557,3,4.0,5,3.4909505048325533,2,1,3,19.168169071324325,33.17234997068077,4916,1978,C,Downtown,379112.6482045698
1687,2,3.0,5,7.014155435667095,1,0,2,31.298768081175197,8.349919394832419,9561,1990,D,Downtown,329470.1652246609
1449,3,4.0,8,7.179921502146252,0,1,5,26.622363608814403,44.149184667746724,9679,2003,C,Rural,337860.1391722614
2366,4,2.0,1,7.3701345792378365,1,0,3,17.34757155572465,39.48410418611364,10811,1959,D,Suburbs,414447.7682299154
2503,4,2.5,1,9.017281824395386,1,0,4,25.075951750933168,41.047616784501216,7806,1996,C,Downtown,463249.56100871164
2011,4,2.5,15,4.5867345804199475,1,1,4,86.98722364126414,18.25413113182149,8520,1968,A,Urban,415462.1400232685
1567,3,2.5,3,3.1932022390428365,1,1,4,77.03366522685528,3.8277040863311362,10091,2022,D,Rural,301762.2470838301
2794,4,1.0,11,5.894603810985427,1,1,2,4.373681923105178,4.746931680619369,6595,2013,B,Rural,476705.38603607536
1624,2,2.0,1,1.5629353591187387,0,1,4,14.770465094141871,34.7965654564364,8983,1997,C,Downtown,313956.03353274084
918,4,3.5,17,4.005288371804068,1,0,5,98.48262230339944,46.23427469704981,6526,2012,A,Downtown,228923.1544935195
2229,5,2.0,44,8.949026140424541,0,0,2,22.59720586259173,9.588913320343183,9034,1965,B,Rural,388445.01765474316
1447,1,4.0,4,5.788518042197917,2,1,3,63.43930608101998,43.349167247599006,8785,1993,B,Downtown,296796.6572623081
2494,3,1.5,7,4.930077738156331,2,0,5,20.556214812599848,32.99640676717421,6208,1997,D,Rural,383671.66682835517
1809,4,4.0,5,3.3911551963092794,2,1,2,23.366995874254968,34.15782259444596,9021,1996,C,Rural,387465.2881191243
2301,4,2.5,22,3.253381162355573,0,1,1,49.85198556708603,35.18413022149735,7123,1988,C,Urban,333483.458972273
2700,2,3.0,0,3.129508192242873,0,0,1,48.766336484833225,4.049242569732662,7676,2019,C,Rural,383819.10516430193
1395,5,2.0,10,8.463103013078936,1,0,3,64.61730405738638,30.587818132527328,9629,1980,B,Suburbs,317684.24254037737
1717,4,3.5,10,9.865183349735286,1,0,4,16.82032072811116,24.681652161087076,10154,1981,A,Suburbs,384754.2048967092
1962,2,2.5,4,5.81318589945801,2,0,3,26.271399923876327,41.99269241358839,8829,2000,B,Urban,327982.617344945
2768,1,2.5,2,1.718500754555319,2,0,3,62.414800159689875,21.97843402003319,8025,1994,B,Suburbs,373898.335557881
1670,4,1.0,2,7.759351413416712,0,1,5,9.740445977920265,25.966462213269683,9410,1952,D,Rural,352956.65190672287
1702,1,2.5,16,8.893489810782881,2,0,5,90.93250386486307,29.443203845836692,7349,1960,C,Rural,247281.95231292807
2239,2,3.5,0,9.38105353890561,0,0,3,17.879985545203237,29.749975999797297,9790,1953,C,Urban,427585.768779528
1711,3,1.5,8,6.658978114192466,2,0,3,43.83952693324746,20.598071543560916,6765,2002,B,Downtown,351901.4916415164
2076,4,3.0,3,5.561927499329375,1,0,5,10.865084199620833,9.145260564714963,7564,1953,A,Suburbs,430403.70006255026
1224,4,1.0,3,6.584745830197717,1,0,5,68.48348735085324,13.317686877986473,6141,2016,C,Downtown,281427.76956188725
3107,3,3.5,7,1.1165564585168155,1,0,5,32.69210771973378,21.207985705329016,7831,1972,A,Urban,486014.7039837386
1326,4,4.0,22,6.898778877688749,2,0,5,7.36393200617611,31.36715358252981,11032,2023,B,Downtown,315062.1159756449
1839,5,2.0,9,7.3868175392999325,1,0,4,59.263494859153454,23.270795093726285,11047,2005,C,Urban,400936.6124724261
1983,2,1.5,15,7.498273128740995,2,0,3,98.06685163426636,39.79020623741834,11256,1966,B,Urban,299785.6570880696
2956,4,2.5,9,6.067646028184719,0,1,5,87.08880583832618,29.17782553404903,6717,1961,D,Urban,454305.5684392865
1337,5,1.0,11,7.300399341892261,2,0,4,70.28939687766218,17.791134497029425,13415,1988,A,Urban,353294.16831649153
2991,4,2.0,5,6.74949151657173,2,0,4,1.2649213013431138,25.359618807550476,10366,1991,B,Urban,507786.4528403959
2378,4,2.0,26,2.039755778580693,1,0,5,85.98645401513919,18.607417488799264,10037,1998,D,Rural,365873.62001367996
